Date,STATE,frequency
Feb 1998,Georgia,499
Feb 1998,Hawaii,4
Feb 1998,Illinois,9
Feb 1998,Indiana,1
Feb 1998,Kansas,4
Feb 1998,Kentucky,60
Feb 1998,Louisiana,176
Feb 1998,Maryland,5
Feb 1998,Minnesota,5
Feb 1998,Mississippi,369
Feb 1998,Missouri,100
Feb 1998,Montana,18
Feb 1998,Nebraska,4
Feb 1998,New Jersey,42
Feb 1998,New Mexico,36
Feb 1998,New York,3
Feb 1998,North Carolina,251
Feb 1998,North Dakota,3
Feb 1998,Oklahoma,95
Feb 1998,Oregon,3
Feb 1998,South Carolina,154
Feb 1998,South Dakota,51
Feb 1998,Tennessee,133
Feb 1998,Texas,44
Feb 1998,Utah,2
Feb 1998,Virginia,50
Feb 1998,Washington,2
Feb 1998,West Virginia,19
Feb 1998,Wisconsin,1
Feb 1999,Alabama,469
Feb 1999,Arizona,108
Feb 1999,Arkansas,164
Feb 1999,California,87
Feb 1999,Colorado,5
Feb 1999,Connecticut,1
Feb 1999,Florida,626
Feb 1999,Georgia,1391
Feb 1999,Hawaii,1
Feb 1999,Idaho,1
Feb 1999,Illinois,7
Feb 1999,Indiana,4
Feb 1999,Kansas,1
Feb 1999,Kentucky,90
Feb 1999,Louisiana,343
Feb 1999,Maine,14
Feb 1999,Maryland,6
Feb 1999,Minnesota,8
Feb 1999,Mississippi,569
Feb 1999,Missouri,24
Feb 1999,Montana,10
Feb 1999,Nebraska,1
Feb 1999,Nevada,7
Feb 1999,New Jersey,57
Feb 1999,New Mexico,72
Feb 1999,New York,16
Feb 1999,North Carolina,432
Feb 1999,North Dakota,1
Feb 1999,Ohio,4
Feb 1999,Oklahoma,199
Feb 1999,Pennsylvania,1
Feb 1999,South Carolina,849
Feb 1999,South Dakota,90
Feb 1999,Tennessee,165
Feb 1999,Texas,112
Feb 1999,Utah,5
Feb 1999,Virginia,158
Feb 1999,Washington,2
Feb 1999,West Virginia,102
Feb 1999,Wisconsin,11
Feb 1999,Wyoming,2
Feb 2000,Alabama,1156
Feb 2000,Arizona,115
Feb 2000,Arkansas,183
Feb 2000,California,68
Feb 2000,Colorado,3
Feb 2000,Connecticut,1
Feb 2000,Florida,786
Feb 2000,Georgia,2293
Feb 2000,Hawaii,1
Feb 2000,Idaho,1
Feb 2000,Indiana,6
Feb 2000,Iowa,2
Feb 2000,Kansas,10
Feb 2000,Kentucky,169
Feb 2000,Louisiana,995
Feb 2000,Maryland,1
Feb 2000,Minnesota,12
Feb 2000,Mississippi,1804
Feb 2000,Missouri,45
Feb 2000,Montana,7
Feb 2000,Nebraska,12
Feb 2000,Nevada,9
Feb 2000,New Jersey,30
Feb 2000,New Mexico,162
Feb 2000,New York,32
Feb 2000,North Carolina,528
Feb 2000,North Dakota,8
Feb 2000,Ohio,4
Feb 2000,Oklahoma,280
Feb 2000,Oregon,1
Feb 2000,South Carolina,677
Feb 2000,South Dakota,124
Feb 2000,Tennessee,379
Feb 2000,Texas,335
Feb 2000,Virginia,76
Feb 2000,Washington,3
Feb 2000,West Virginia,120
Feb 2000,Wisconsin,32
Feb 2001,Alabama,639
Feb 2001,Arizona,26
Feb 2001,Arkansas,89
Feb 2001,California,61
Feb 2001,Colorado,3
Feb 2001,Florida,661
Feb 2001,Georgia,1298
Feb 2001,Hawaii,35
Feb 2001,Illinois,1
Feb 2001,Indiana,7
Feb 2001,Kentucky,243
Feb 2001,Louisiana,183
Feb 2001,Maryland,5
Feb 2001,Minnesota,2
Feb 2001,Mississippi,578
Feb 2001,Missouri,63
Feb 2001,Montana,1
Feb 2001,Nevada,3
Feb 2001,New Jersey,50
Feb 2001,New Mexico,20
Feb 2001,New York,54
Feb 2001,North Carolina,910
Feb 2001,North Dakota,3
Feb 2001,Ohio,3
Feb 2001,Oklahoma,70
Feb 2001,Oregon,10
Feb 2001,South Carolina,615
Feb 2001,South Dakota,7
Feb 2001,Tennessee,371
Feb 2001,Texas,80
Feb 2001,Utah,6
Feb 2001,Virginia,290
Feb 2001,Washington,7
Feb 2001,West Virginia,204
Feb 2002,Alabama,794
Feb 2002,Arizona,141
Feb 2002,Arkansas,155
Feb 2002,California,175
Feb 2002,Colorado,9
Feb 2002,Connecticut,22
Feb 2002,Delaware,5
Feb 2002,District of Columbia,1
Feb 2002,Florida,369
Feb 2002,Georgia,1847
Feb 2002,Hawaii,19
Feb 2002,Idaho,1
Feb 2002,Illinois,7
Feb 2002,Indiana,18
Feb 2002,Iowa,1
Feb 2002,Kansas,16
Feb 2002,Kentucky,262
Feb 2002,Louisiana,391
Feb 2002,Maine,4
Feb 2002,Maryland,7
Feb 2002,Massachusetts,7
Feb 2002,Michigan,1
Feb 2002,Minnesota,25
Feb 2002,Mississippi,900
Feb 2002,Missouri,214
Feb 2002,Montana,10
Feb 2002,Nebraska,2
Feb 2002,Nevada,4
Feb 2002,New Jersey,166
Feb 2002,New Mexico,62
Feb 2002,New York,165
Feb 2002,North Carolina,1390
Feb 2002,North Dakota,24
Feb 2002,Ohio,15
Feb 2002,Oklahoma,266
Feb 2002,Oregon,7
Feb 2002,Pennsylvania,47
Feb 2002,Puerto Rico,1
Feb 2002,South Carolina,1205
Feb 2002,South Dakota,132
Feb 2002,Tennessee,274
Feb 2002,Texas,209
Feb 2002,Utah,3
Feb 2002,Virginia,429
Feb 2002,Washington,2
Feb 2002,West Virginia,260
Feb 2002,Wisconsin,23
Feb 2002,Wyoming,17
Feb 2003,Alabama,155
Feb 2003,Arizona,44
Feb 2003,Arkansas,113
Feb 2003,California,74
Feb 2003,Colorado,35
Feb 2003,Florida,310
Feb 2003,Georgia,646
Feb 2003,Hawaii,35
Feb 2003,Illinois,2
Feb 2003,Indiana,2
Feb 2003,Iowa,2
Feb 2003,Kansas,3
Feb 2003,Kentucky,6
Feb 2003,Louisiana,2
Feb 2003,Minnesota,5
Feb 2003,Mississippi,152
Feb 2003,Missouri,12
Feb 2003,Nebraska,5
Feb 2003,Nevada,4
Feb 2003,New Jersey,2
Feb 2003,New Mexico,33
Feb 2003,New York,27
Feb 2003,North Carolina,204
Feb 2003,North Dakota,1
Feb 2003,Oklahoma,177
Feb 2003,Oregon,10
Feb 2003,Puerto Rico,522
Feb 2003,South Carolina,212
Feb 2003,South Dakota,27
Feb 2003,Tennessee,2
Feb 2003,Texas,56
Feb 2003,Utah,3
Feb 2003,Virginia,11
Feb 2003,Washington,4
Feb 2003,West Virginia,2
Feb 2003,Wisconsin,6
Feb 2003,Wyoming,4
Feb 2004,Alabama,301
Feb 2004,Arizona,36
Feb 2004,Arkansas,210
Feb 2004,California,74
Feb 2004,Colorado,20
Feb 2004,Connecticut,2
Feb 2004,Delaware,1
Feb 2004,Florida,219
Feb 2004,Georgia,621
Feb 2004,Hawaii,22
Feb 2004,Idaho,1
Feb 2004,Illinois,17
Feb 2004,Indiana,41
Feb 2004,Iowa,1
Feb 2004,Kansas,1
Feb 2004,Kentucky,458
Feb 2004,Louisiana,2
Feb 2004,Maine,1
Feb 2004,Maryland,3
Feb 2004,Massachusetts,4
Feb 2004,Minnesota,2
Feb 2004,Mississippi,264
Feb 2004,Missouri,65
Feb 2004,Nebraska,2
Feb 2004,New Jersey,67
Feb 2004,New Mexico,12
Feb 2004,New York,121
Feb 2004,North Carolina,459
Feb 2004,Ohio,33
Feb 2004,Oklahoma,316
Feb 2004,Oregon,6
Feb 2004,Pennsylvania,4
Feb 2004,Puerto Rico,340
Feb 2004,South Carolina,256
Feb 2004,South Dakota,39
Feb 2004,Tennessee,1
Feb 2004,Texas,90
Feb 2004,Virginia,2
Feb 2004,Washington,2
Feb 2004,West Virginia,178
Feb 2004,Wisconsin,2
Feb 2004,Wyoming,3
Feb 2005,Alabama,206
Feb 2005,Arizona,15
Feb 2005,Arkansas,56
Feb 2005,California,45
Feb 2005,Colorado,31
Feb 2005,Connecticut,5
Feb 2005,Florida,507
Feb 2005,Georgia,846
Feb 2005,Hawaii,31
Feb 2005,Idaho,1
Feb 2005,Illinois,2
Feb 2005,Indiana,2
Feb 2005,Kansas,3
Feb 2005,Kentucky,70
Feb 2005,Louisiana,74
Feb 2005,Maryland,8
Feb 2005,Michigan,2
Feb 2005,Minnesota,1
Feb 2005,Mississippi,197
Feb 2005,Missouri,33
Feb 2005,Montana,33
Feb 2005,Nebraska,17
Feb 2005,Nevada,1
Feb 2005,New Jersey,17
Feb 2005,New Mexico,5
Feb 2005,New York,67
Feb 2005,North Carolina,566
Feb 2005,North Dakota,7
Feb 2005,Ohio,2
Feb 2005,Oklahoma,175
Feb 2005,Oregon,11
Feb 2005,Pennsylvania,2
Feb 2005,Puerto Rico,1212
Feb 2005,South Carolina,312
Feb 2005,South Dakota,74
Feb 2005,Tennessee,100
Feb 2005,Texas,187
Feb 2005,Utah,5
Feb 2005,Virginia,57
Feb 2005,Washington,20
Feb 2005,West Virginia,21
Feb 2005,Wyoming,6
Feb 2006,Alabama,264
Feb 2006,Arizona,176
Feb 2006,Arkansas,223
Feb 2006,California,224
Feb 2006,Colorado,5
Feb 2006,Connecticut,17
Feb 2006,Florida,335
Feb 2006,Georgia,659
Feb 2006,Hawaii,53
Feb 2006,Idaho,2
Feb 2006,Illinois,7
Feb 2006,Indiana,10
Feb 2006,Iowa,98
Feb 2006,Kansas,45
Feb 2006,Kentucky,285
Feb 2006,Louisiana,251
Feb 2006,Maine,14
Feb 2006,Maryland,63
Feb 2006,Minnesota,3
Feb 2006,Mississippi,364
Feb 2006,Missouri,79
Feb 2006,Montana,5
Feb 2006,Nebraska,19
Feb 2006,Nevada,1
Feb 2006,New Jersey,102
Feb 2006,New Mexico,137
Feb 2006,New York,201
Feb 2006,North Carolina,703
Feb 2006,North Dakota,3
Feb 2006,Ohio,33
Feb 2006,Oklahoma,396
Feb 2006,Oregon,14
Feb 2006,Pennsylvania,44
Feb 2006,Puerto Rico,757
Feb 2006,South Carolina,244
Feb 2006,South Dakota,74
Feb 2006,Tennessee,210
Feb 2006,Texas,1834
Feb 2006,Utah,3
Feb 2006,Virginia,137
Feb 2006,Washington,18
Feb 2006,West Virginia,153
Feb 2006,Wisconsin,5
Feb 2006,Wyoming,7
Feb 2007,Alabama,492
Feb 2007,Arizona,48
Feb 2007,Arkansas,186
Feb 2007,California,268
Feb 2007,Connecticut,20
Feb 2007,Florida,462
Feb 2007,Georgia,1246
Feb 2007,Hawaii,50
Feb 2007,Idaho,2
Feb 2007,Illinois,7
Feb 2007,Indiana,1
Feb 2007,Iowa,1
Feb 2007,Kansas,14
Feb 2007,Kentucky,107
Feb 2007,Louisiana,10
Feb 2007,Maryland,29
Feb 2007,Minnesota,9
Feb 2007,Mississippi,623
Feb 2007,Missouri,47
Feb 2007,Montana,1
Feb 2007,Nebraska,18
Feb 2007,Nevada,7
Feb 2007,New Jersey,50
Feb 2007,New Mexico,79
Feb 2007,New York,119
Feb 2007,North Carolina,967
Feb 2007,Ohio,1
Feb 2007,Oklahoma,243
Feb 2007,Oregon,8
Feb 2007,Pennsylvania,3
Feb 2007,Puerto Rico,1409
Feb 2007,Rhode Island,2
Feb 2007,South Carolina,437
Feb 2007,South Dakota,20
Feb 2007,Tennessee,437
Feb 2007,Texas,722
Feb 2007,Utah,3
Feb 2007,Vermont,1
Feb 2007,Virginia,203
Feb 2007,Washington,1
Feb 2007,West Virginia,22
Feb 2007,Wisconsin,9
Feb 2007,Wyoming,3
Feb 2008,Alabama,247
Feb 2008,Arizona,40
Feb 2008,Arkansas,64
Feb 2008,California,106
Feb 2008,Colorado,8
Feb 2008,Connecticut,5
Feb 2008,Florida,298
Feb 2008,Georgia,774
Feb 2008,Hawaii,25
Feb 2008,Idaho,1
Feb 2008,Illinois,6
Feb 2008,Indiana,6
Feb 2008,Kentucky,62
Feb 2008,Louisiana,194
Feb 2008,Maine,2
Feb 2008,Maryland,39
Feb 2008,Massachusetts,1
Feb 2008,Mississippi,323
Feb 2008,Missouri,2
Feb 2008,Montana,2
Feb 2008,Nebraska,24
Feb 2008,Nevada,2
Feb 2008,New Jersey,20
Feb 2008,New Mexico,44
Feb 2008,New York,104
Feb 2008,North Carolina,778
Feb 2008,North Dakota,1
Feb 2008,Ohio,1
Feb 2008,Oklahoma,301
Feb 2008,Oregon,6
Feb 2008,Puerto Rico,1
Feb 2008,South Carolina,457
Feb 2008,South Dakota,16
Feb 2008,Tennessee,93
Feb 2008,Texas,2455
Feb 2008,Utah,2
Feb 2008,Virginia,400
Feb 2008,Washington,4
Feb 2008,West Virginia,67
Feb 2008,Wyoming,4
Feb 2009,Alabama,412
Feb 2009,Arizona,50
Feb 2009,Arkansas,158
Feb 2009,California,74
Feb 2009,Colorado,6
Feb 2009,Connecticut,6
Feb 2009,Florida,631
Feb 2009,Georgia,1334
Feb 2009,Hawaii,39
Feb 2009,Illinois,33
Feb 2009,Iowa,23
Feb 2009,Kansas,23
Feb 2009,Kentucky,186
Feb 2009,Louisiana,292
Feb 2009,Maryland,79
Feb 2009,Michigan,1
Feb 2009,Minnesota,1
Feb 2009,Mississippi,517
Feb 2009,Missouri,16
Feb 2009,Montana,5
Feb 2009,Nebraska,67
Feb 2009,Nevada,3
Feb 2009,New Jersey,67
Feb 2009,New Mexico,95
Feb 2009,New York,141
Feb 2009,North Carolina,970
Feb 2009,Ohio,21
Feb 2009,Oklahoma,410
Feb 2009,Oregon,8
Feb 2009,Pennsylvania,31
Feb 2009,Puerto Rico,309
Feb 2009,Rhode Island,2
Feb 2009,South Carolina,548
Feb 2009,South Dakota,44
Feb 2009,Tennessee,334
Feb 2009,Texas,2118
Feb 2009,Utah,1
Feb 2009,Virginia,307
Feb 2009,Washington,6
Feb 2009,West Virginia,108
Feb 2009,Wyoming,24
Feb 2010,Alabama,189
Feb 2010,Arizona,20
Feb 2010,Arkansas,102
Feb 2010,California,45
Feb 2010,Colorado,20
Feb 2010,Connecticut,7
Feb 2010,Florida,17
Feb 2010,Georgia,365
Feb 2010,Hawaii,60
Feb 2010,Idaho,4
Feb 2010,Illinois,10
Feb 2010,Kentucky,12
Feb 2010,Louisiana,112
Feb 2010,Maine,3
Feb 2010,Maryland,1
Feb 2010,Mississippi,196
Feb 2010,Missouri,6
Feb 2010,Montana,4
Feb 2010,Nebraska,7
Feb 2010,Nevada,1
Feb 2010,New Hampshire,1
Feb 2010,New Jersey,6
Feb 2010,New Mexico,15
Feb 2010,New York,78
Feb 2010,North Carolina,243
Feb 2010,Oklahoma,119
Feb 2010,Oregon,4
Feb 2010,Pennsylvania,1
Feb 2010,Puerto Rico,595
Feb 2010,South Carolina,132
Feb 2010,South Dakota,1
Feb 2010,Tennessee,59
Feb 2010,Texas,467
Feb 2010,Utah,1
Feb 2010,Virginia,11
Feb 2010,Washington,3
Feb 2010,Wyoming,7
Feb 2011,Alabama,444
Feb 2011,Arizona,41
Feb 2011,Arkansas,145
Feb 2011,California,155
Feb 2011,Colorado,11
Feb 2011,Connecticut,2
Feb 2011,Florida,598
Feb 2011,Georgia,1633
Feb 2011,Hawaii,26
Feb 2011,Idaho,3
Feb 2011,Illinois,13
Feb 2011,Indiana,4
Feb 2011,Iowa,1
Feb 2011,Kansas,4
Feb 2011,Kentucky,223
Feb 2011,Louisiana,11
Feb 2011,Maryland,56
Feb 2011,Michigan,1
Feb 2011,Mississippi,448
Feb 2011,Missouri,58
Feb 2011,Montana,1
Feb 2011,Nebraska,32
Feb 2011,Nevada,3
Feb 2011,New Jersey,34
Feb 2011,New Mexico,80
Feb 2011,New York,52
Feb 2011,North Carolina,1805
Feb 2011,Ohio,25
Feb 2011,Oklahoma,126
Feb 2011,Oregon,8
Feb 2011,Pennsylvania,8
Feb 2011,Puerto Rico,795
Feb 2011,South Carolina,805
Feb 2011,South Dakota,20
Feb 2011,Tennessee,250
Feb 2011,Texas,1858
Feb 2011,Utah,4
Feb 2011,Virginia,404
Feb 2011,Washington,2
Feb 2011,West Virginia,131
Feb 2011,Wyoming,4
Feb 2012,Alabama,131
Feb 2012,Arizona,54
Feb 2012,Arkansas,152
Feb 2012,California,286
Feb 2012,Colorado,2
Feb 2012,Connecticut,49
Feb 2012,District of Columbia,1
Feb 2012,Florida,305
Feb 2012,Georgia,532
Feb 2012,Hawaii,50
Feb 2012,Idaho,4
Feb 2012,Illinois,7
Feb 2012,Indiana,1
Feb 2012,Iowa,16
Feb 2012,Kansas,7
Feb 2012,Kentucky,63
Feb 2012,Louisiana,57
Feb 2012,Maine,9
Feb 2012,Maryland,13
Feb 2012,Michigan,1
Feb 2012,Minnesota,28
Feb 2012,Mississippi,132
Feb 2012,Missouri,8
Feb 2012,Montana,11
Feb 2012,Nebraska,36
Feb 2012,Nevada,9
Feb 2012,New Hampshire,6
Feb 2012,New Jersey,107
Feb 2012,New Mexico,26
Feb 2012,New York,179
Feb 2012,North Carolina,382
Feb 2012,North Dakota,16
Feb 2012,Ohio,29
Feb 2012,Oklahoma,107
Feb 2012,Oregon,11
Feb 2012,Pennsylvania,32
Feb 2012,Rhode Island,3
Feb 2012,South Carolina,351
Feb 2012,South Dakota,87
Feb 2012,Tennessee,95
Feb 2012,Texas,306
Feb 2012,Utah,13
Feb 2012,Vermont,5
Feb 2012,Virginia,64
Feb 2012,Washington,9
Feb 2012,West Virginia,43
Feb 2012,Wisconsin,12
Feb 2012,Wyoming,7
Feb 2013,Alabama,131
Feb 2013,Alaska,1
Feb 2013,Arizona,26
Feb 2013,Arkansas,31
Feb 2013,California,219
Feb 2013,Colorado,178
Feb 2013,Florida,267
Feb 2013,Georgia,363
Feb 2013,Hawaii,19
Feb 2013,Idaho,3
Feb 2013,Illinois,2
Feb 2013,Iowa,10
Feb 2013,Kansas,1
Feb 2013,Kentucky,86
Feb 2013,Louisiana,46
Feb 2013,Maryland,6
Feb 2013,Minnesota,1
Feb 2013,Mississippi,148
Feb 2013,Missouri,24
Feb 2013,Montana,8
Feb 2013,Nebraska,22
Feb 2013,Nevada,3
Feb 2013,New Jersey,13
Feb 2013,New Mexico,23
Feb 2013,New York,51
Feb 2013,North Carolina,314
Feb 2013,North Dakota,1
Feb 2013,Ohio,7
Feb 2013,Oklahoma,68
Feb 2013,Oregon,6
Feb 2013,Pennsylvania,5
Feb 2013,Puerto Rico,5
Feb 2013,South Carolina,161
Feb 2013,South Dakota,24
Feb 2013,Tennessee,45
Feb 2013,Texas,849
Feb 2013,Utah,2
Feb 2013,Vermont,2
Feb 2013,Virginia,43
Feb 2013,Washington,1
Feb 2013,West Virginia,39
Feb 2013,Wyoming,1
Feb 2014,Alabama,175
Feb 2014,Alaska,1
Feb 2014,Arizona,183
Feb 2014,Arkansas,277
Feb 2014,California,222
Feb 2014,Colorado,6
Feb 2014,Florida,177
Feb 2014,Georgia,457
Feb 2014,Illinois,11
Feb 2014,Indiana,2
Feb 2014,Iowa,2
Feb 2014,Kansas,3
Feb 2014,Kentucky,147
Feb 2014,Louisiana,78
Feb 2014,Maine,1
Feb 2014,Maryland,12
Feb 2014,Mississippi,210
Feb 2014,Missouri,185
Feb 2014,Montana,1
Feb 2014,Nebraska,34
Feb 2014,Nevada,5
Feb 2014,New Jersey,4
Feb 2014,New Mexico,63
Feb 2014,New York,27
Feb 2014,North Carolina,460
Feb 2014,North Dakota,2
Feb 2014,Ohio,20
Feb 2014,Oklahoma,224
Feb 2014,Oregon,5
Feb 2014,Pennsylvania,3
Feb 2014,Puerto Rico,5
Feb 2014,South Carolina,190
Feb 2014,South Dakota,28
Feb 2014,Tennessee,203
Feb 2014,Texas,782
Feb 2014,Utah,4
Feb 2014,Virginia,92
Feb 2014,Washington,4
Feb 2014,West Virginia,54
Feb 2014,Wyoming,6
Feb 2015,Alabama,558
Feb 2015,Alaska,1
Feb 2015,Arizona,164
Feb 2015,Arkansas,231
Feb 2015,California,138
Feb 2015,Colorado,4
Feb 2015,Florida,225
Feb 2015,Georgia,432
Feb 2015,Hawaii,1
Feb 2015,Idaho,2
Feb 2015,Illinois,2
Feb 2015,Kansas,464
Feb 2015,Kentucky,53
Feb 2015,Louisiana,164
Feb 2015,Maine,2
Feb 2015,Maryland,6
Feb 2015,Massachusetts,1
Feb 2015,Minnesota,4
Feb 2015,Mississippi,576
Feb 2015,Missouri,89
Feb 2015,Montana,9
Feb 2015,Nebraska,32
Feb 2015,Nevada,6
Feb 2015,New Jersey,20
Feb 2015,New Mexico,38
Feb 2015,New York,16
Feb 2015,North Carolina,447
Feb 2015,North Dakota,4
Feb 2015,Ohio,19
Feb 2015,Oklahoma,210
Feb 2015,Oregon,10
Feb 2015,Pennsylvania,1
Feb 2015,South Carolina,256
Feb 2015,South Dakota,35
Feb 2015,Tennessee,105
Feb 2015,Texas,717
Feb 2015,Utah,14
Feb 2015,Virginia,103
Feb 2015,Washington,29
Feb 2015,West Virginia,13
Feb 2015,Wyoming,13
Jan 1992,Alabama,9
Jan 1992,Arizona,17
Jan 1992,Arkansas,5
Jan 1992,California,92
Jan 1992,Colorado,9
Jan 1992,Connecticut,10
Jan 1992,Florida,581
Jan 1992,Georgia,740
Jan 1992,Hawaii,6
Jan 1992,Idaho,1
Jan 1992,Kentucky,6
Jan 1992,Louisiana,13
Jan 1992,Maine,1
Jan 1992,Maryland,8
Jan 1992,Massachusetts,1
Jan 1992,Minnesota,1
Jan 1992,Mississippi,442
Jan 1992,Missouri,94
Jan 1992,Montana,21
Jan 1992,Nevada,1
Jan 1992,New Hampshire,1
Jan 1992,New Jersey,61
Jan 1992,New Mexico,2
Jan 1992,New York,3
Jan 1992,North Carolina,651
Jan 1992,North Dakota,1
Jan 1992,Oklahoma,50
Jan 1992,Oregon,9
Jan 1992,Pennsylvania,1
Jan 1992,South Carolina,627
Jan 1992,South Dakota,22
Jan 1992,Tennessee,4
Jan 1992,Texas,48
Jan 1992,Virginia,1
Jan 1992,Washington,4
Jan 1992,West Virginia,15
Jan 1992,Wisconsin,3
Jan 1992,Wyoming,42
Jan 1993,Alabama,18
Jan 1993,Arizona,6
Jan 1993,Arkansas,18
Jan 1993,California,31
Jan 1993,Colorado,7
Jan 1993,Connecticut,4
Jan 1993,Florida,139
Jan 1993,Georgia,271
Jan 1993,Hawaii,2
Jan 1993,Indiana,1
Jan 1993,Kentucky,4
Jan 1993,Louisiana,6
Jan 1993,Maryland,8
Jan 1993,Mississippi,257
Jan 1993,Missouri,64
Jan 1993,New Hampshire,2
Jan 1993,New Jersey,10
Jan 1993,New Mexico,10
Jan 1993,New York,8
Jan 1993,North Carolina,218
Jan 1993,Oklahoma,105
Jan 1993,Oregon,2
Jan 1993,Pennsylvania,1
Jan 1993,South Carolina,232
Jan 1993,South Dakota,5
Jan 1993,Tennessee,1
Jan 1993,Texas,36
Jan 1993,Virginia,2
Jan 1993,Washington,2
Jan 1993,West Virginia,81
Jan 1993,Wyoming,2
Jan 1994,Alabama,429
Jan 1994,Arizona,67
Jan 1994,Arkansas,3
Jan 1994,California,189
Jan 1994,Colorado,65
Jan 1994,Connecticut,2
Jan 1994,Florida,410
Jan 1994,Georgia,632
Jan 1994,Hawaii,1
Jan 1994,Louisiana,7
Jan 1994,Maryland,1
Jan 1994,Massachusetts,1
Jan 1994,Mississippi,406
Jan 1994,Missouri,16
Jan 1994,Montana,5
Jan 1994,Nevada,3
Jan 1994,New Jersey,1
Jan 1994,New Mexico,102
Jan 1994,North Carolina,179
Jan 1994,Oklahoma,126
Jan 1994,Oregon,4
Jan 1994,South Carolina,526
Jan 1994,South Dakota,5
Jan 1994,Tennessee,1
Jan 1994,Texas,75
Jan 1994,Utah,3
Jan 1994,Washington,3
Jan 1994,Wyoming,9
Jan 1995,Alabama,184
Jan 1995,Arizona,17
Jan 1995,Arkansas,1
Jan 1995,California,34
Jan 1995,Colorado,45
Jan 1995,Connecticut,3
Jan 1995,Florida,169
Jan 1995,Georgia,270
Jan 1995,Hawaii,1
Jan 1995,Idaho,1
Jan 1995,Louisiana,3
Jan 1995,Maine,1
Jan 1995,Maryland,5
Jan 1995,Minnesota,1
Jan 1995,Mississippi,252
Jan 1995,Missouri,14
Jan 1995,Montana,7
Jan 1995,Nevada,2
Jan 1995,New Hampshire,1
Jan 1995,New Jersey,44
Jan 1995,New Mexico,22
Jan 1995,North Carolina,139
Jan 1995,Oklahoma,27
Jan 1995,Oregon,4
Jan 1995,Pennsylvania,1
Jan 1995,South Carolina,117
Jan 1995,South Dakota,17
Jan 1995,Tennessee,1
Jan 1995,Texas,26
Jan 1995,Virginia,26
Jan 1995,Washington,21
Jan 1995,West Virginia,10
Jan 1995,Wisconsin,6
Jan 1995,Wyoming,1
Jan 1996,Alabama,248
Jan 1996,Arizona,101
Jan 1996,Arkansas,10
Jan 1996,California,160
Jan 1996,Colorado,2
Jan 1996,Florida,635
Jan 1996,Georgia,734
Jan 1996,Hawaii,1
Jan 1996,Kansas,1
Jan 1996,Louisiana,27
Jan 1996,Maryland,2
Jan 1996,Mississippi,325
Jan 1996,Missouri,8
Jan 1996,Montana,5
Jan 1996,Nevada,4
Jan 1996,New Jersey,1
Jan 1996,New Mexico,47
Jan 1996,North Carolina,67
Jan 1996,North Dakota,1
Jan 1996,Oklahoma,214
Jan 1996,Oregon,3
Jan 1996,South Carolina,256
Jan 1996,South Dakota,11
Jan 1996,Texas,365
Jan 1996,Utah,5
Jan 1996,Washington,2
Jan 1996,West Virginia,2
Jan 1996,Wyoming,2
Jan 1997,Alabama,204
Jan 1997,Arizona,15
Jan 1997,Arkansas,47
Jan 1997,California,43
Jan 1997,Colorado,2
Jan 1997,Connecticut,2
Jan 1997,Florida,503
Jan 1997,Georgia,622
Jan 1997,Hawaii,3
Jan 1997,Kansas,1
Jan 1997,Kentucky,2
Jan 1997,Louisiana,110
Jan 1997,Maine,2
Jan 1997,Maryland,4
Jan 1997,Massachusetts,1
Jan 1997,Mississippi,194
Jan 1997,Missouri,34
Jan 1997,Nevada,3
Jan 1997,New Jersey,29
Jan 1997,New Mexico,38
Jan 1997,North Carolina,175
Jan 1997,Oklahoma,72
Jan 1997,Oregon,1
Jan 1997,South Carolina,340
Jan 1997,South Dakota,7
Jan 1997,Tennessee,59
Jan 1997,Texas,91
Jan 1997,Utah,1
Jan 1997,Virginia,23
Jan 1997,Washington,1
Jan 1997,West Virginia,9
Jan 1998,Alabama,126
Jan 1998,Arizona,11
Jan 1998,Arkansas,18
Jan 1998,California,36
Jan 1998,Colorado,1
Jan 1998,Florida,171
Jan 1998,Georgia,235
Jan 1998,Kentucky,14
Jan 1998,Louisiana,73
Jan 1998,Maryland,3
Jan 1998,Minnesota,2
Jan 1998,Mississippi,151
Jan 1998,Missouri,40
Jan 1998,Montana,2
Jan 1998,Nevada,1
Jan 1998,New Jersey,14
Jan 1998,New Mexico,40
Jan 1998,New York,3
Jan 1998,North Carolina,74
Jan 1998,North Dakota,4
Jan 1998,Ohio,1
Jan 1998,Oklahoma,64
Jan 1998,Oregon,2
Jan 1998,Pennsylvania,1
Jan 1998,South Carolina,63
Jan 1998,South Dakota,39
Jan 1998,Tennessee,61
Jan 1998,Texas,28
Jan 1998,Virginia,4
Jan 1998,West Virginia,7
Jan 1998,Wisconsin,2
Jan 1999,Alabama,187
Jan 1999,Arizona,109
Jan 1999,Arkansas,75
Jan 1999,California,205
Jan 1999,Colorado,3
Jan 1999,Florida,368
Jan 1999,Georgia,764
Jan 1999,Idaho,2
Jan 1999,Kansas,1
Jan 1999,Kentucky,25
Jan 1999,Louisiana,154
Jan 1999,Maryland,7
Jan 1999,Mississippi,424
Jan 1999,Montana,4
Jan 1999,Nebraska,1
Jan 1999,Nevada,5
Jan 1999,New Jersey,25
Jan 1999,New Mexico,39
Jan 1999,New York,3
Jan 1999,North Carolina,193
Jan 1999,Oklahoma,77
Jan 1999,Oregon,1
Jan 1999,South Carolina,446
Jan 1999,South Dakota,34
